dateday,season,year,month,count,season_category,hour,time_category
2011-07-13,winter,2011,Jul,26,,5,Pagi
2011-07-13,winter,2011,Jul,121,,6,Pagi
2011-07-13,winter,2011,Jul,313,,7,Pagi
2011-07-13,winter,2011,Jul,449,,8,Pagi
2011-07-13,winter,2011,Jul,186,,9,Pagi
2011-07-13,winter,2011,Jul,113,,10,Pagi
2011-07-13,winter,2011,Jul,165,,11,Siang
2011-07-13,winter,2011,Jul,174,,12,Siang
2011-07-13,winter,2011,Jul,158,,13,Siang
2011-07-13,winter,2011,Jul,116,,14,Siang
2011-07-13,winter,2011,Jul,46,,15,Siang
2011-07-13,winter,2011,Jul,141,,16,Sore
2011-07-13,winter,2011,Jul,488,,17,Sore
2011-07-13,winter,2011,Jul,463,,18,Sore
2011-07-13,winter,2011,Jul,419,,19,Sore
2011-07-13,winter,2011,Jul,342,,20,Malam
2011-07-13,winter,2011,Jul,250,,21,Malam
2011-07-13,winter,2011,Jul,184,,22,Malam
2011-07-13,winter,2011,Jul,116,,23,Malam
2011-07-14,winter,2011,Jul,46,,0,Malam
2011-07-14,winter,2011,Jul,25,,1,Malam
2011-07-14,winter,2011,Jul,10,,2,Malam
2011-07-14,winter,2011,Jul,6,,3,Malam
2011-07-14,winter,2011,Jul,6,,4,Pagi
2011-07-14,winter,2011,Jul,28,,5,Pagi
2011-07-14,winter,2011,Jul,130,,6,Pagi
2011-07-14,winter,2011,Jul,334,,7,Pagi
2011-07-14,winter,2011,Jul,486,,8,Pagi
2011-07-14,winter,2011,Jul,224,,9,Pagi
2011-07-14,winter,2011,Jul,127,,10,Pagi
2011-07-14,winter,2011,Jul,148,,11,Siang
2011-07-14,winter,2011,Jul,223,,12,Siang
2011-07-14,winter,2011,Jul,177,,13,Siang
2011-07-14,winter,2011,Jul,178,,14,Siang
2011-07-14,winter,2011,Jul,180,,15,Siang
2011-07-14,winter,2011,Jul,274,,16,Sore
2011-07-14,winter,2011,Jul,595,,17,Sore
2011-07-14,winter,2011,Jul,578,,18,Sore
2011-07-14,winter,2011,Jul,400,,19,Sore
2011-07-14,winter,2011,Jul,348,,20,Malam
2011-07-14,winter,2011,Jul,261,,21,Malam
2011-07-14,winter,2011,Jul,176,,22,Malam
2011-07-14,winter,2011,Jul,124,,23,Malam
2011-07-15,winter,2011,Jul,80,,0,Malam
2011-07-15,winter,2011,Jul,20,,1,Malam
2011-07-15,winter,2011,Jul,38,,2,Malam
2011-07-15,winter,2011,Jul,7,,3,Malam
2011-07-15,winter,2011,Jul,10,,4,Pagi
2011-07-15,winter,2011,Jul,23,,5,Pagi
2011-07-15,winter,2011,Jul,120,,6,Pagi
2011-07-15,winter,2011,Jul,274,,7,Pagi
2011-07-15,winter,2011,Jul,564,,8,Pagi
2011-07-15,winter,2011,Jul,207,,9,Pagi
2011-07-15,winter,2011,Jul,166,,10,Pagi
2011-07-15,winter,2011,Jul,210,,11,Siang
2011-07-15,winter,2011,Jul,238,,12,Siang
2011-07-15,winter,2011,Jul,247,,13,Siang
2011-07-15,winter,2011,Jul,265,,14,Siang
2011-07-15,winter,2011,Jul,237,,15,Siang
2011-07-15,winter,2011,Jul,361,,16,Sore
2011-07-15,winter,2011,Jul,587,,17,Sore
2011-07-15,winter,2011,Jul,496,,18,Sore
2011-07-15,winter,2011,Jul,394,,19,Sore
2011-07-15,winter,2011,Jul,343,,20,Malam
2011-07-15,winter,2011,Jul,261,,21,Malam
2011-07-15,winter,2011,Jul,223,,22,Malam
2011-07-15,winter,2011,Jul,167,,23,Malam
2011-07-16,winter,2011,Jul,110,,0,Malam
2011-07-16,winter,2011,Jul,75,,1,Malam
2011-07-16,winter,2011,Jul,58,,2,Malam
2011-07-16,winter,2011,Jul,26,,3,Malam
2011-07-16,winter,2011,Jul,16,,4,Pagi
2011-07-16,winter,2011,Jul,10,,5,Pagi
2011-07-16,winter,2011,Jul,37,,6,Pagi
2011-07-16,winter,2011,Jul,52,,7,Pagi
2011-07-16,winter,2011,Jul,127,,8,Pagi
2011-07-16,winter,2011,Jul,222,,9,Pagi
2011-07-16,winter,2011,Jul,322,,10,Pagi
2011-07-16,winter,2011,Jul,396,,11,Siang
2011-07-16,winter,2011,Jul,463,,12,Siang
2011-07-16,winter,2011,Jul,497,,13,Siang
2011-07-16,winter,2011,Jul,433,,14,Siang
2011-07-16,winter,2011,Jul,428,,15,Siang
2011-07-16,winter,2011,Jul,425,,16,Sore
2011-07-16,winter,2011,Jul,475,,17,Sore
2011-07-16,winter,2011,Jul,428,,18,Sore
2011-07-16,winter,2011,Jul,406,,19,Sore
2011-07-16,winter,2011,Jul,296,,20,Malam
2011-07-16,winter,2011,Jul,252,,21,Malam
2011-07-16,winter,2011,Jul,201,,22,Malam
2011-07-16,winter,2011,Jul,168,,23,Malam
2011-07-17,winter,2011,Jul,125,,0,Malam
2011-07-17,winter,2011,Jul,102,,1,Malam
2011-07-17,winter,2011,Jul,94,,2,Malam
2011-07-17,winter,2011,Jul,47,,3,Malam
2011-07-17,winter,2011,Jul,10,,4,Pagi
2011-07-17,winter,2011,Jul,12,,5,Pagi
2011-07-17,winter,2011,Jul,21,,6,Pagi
2011-07-17,winter,2011,Jul,50,,7,Pagi
2011-07-17,winter,2011,Jul,118,,8,Pagi
2011-07-17,winter,2011,Jul,184,,9,Pagi
2011-07-17,winter,2011,Jul,304,,10,Pagi
2011-07-17,winter,2011,Jul,391,,11,Siang
2011-07-17,winter,2011,Jul,420,,12,Siang
2011-07-17,winter,2011,Jul,472,,13,Siang
2011-07-17,winter,2011,Jul,430,,14,Siang
2011-07-17,winter,2011,Jul,324,,15,Siang
2011-07-17,winter,2011,Jul,317,,16,Sore
2011-07-17,winter,2011,Jul,369,,17,Sore
2011-07-17,winter,2011,Jul,390,,18,Sore
2011-07-17,winter,2011,Jul,379,,19,Sore
2011-07-17,winter,2011,Jul,262,,20,Malam
2011-07-17,winter,2011,Jul,207,,21,Malam
2011-07-17,winter,2011,Jul,181,,22,Malam
2011-07-17,winter,2011,Jul,93,,23,Malam
2011-07-18,winter,2011,Jul,51,,0,Malam
2011-07-18,winter,2011,Jul,25,,1,Malam
2011-07-18,winter,2011,Jul,10,,2,Malam
2011-07-18,winter,2011,Jul,7,,3,Malam
2011-07-18,winter,2011,Jul,4,,4,Pagi
2011-07-18,winter,2011,Jul,17,,5,Pagi
2011-07-18,winter,2011,Jul,105,,6,Pagi
2011-07-18,winter,2011,Jul,277,,7,Pagi
2011-07-18,winter,2011,Jul,347,,8,Pagi
2011-07-18,winter,2011,Jul,203,,9,Pagi
2011-07-18,winter,2011,Jul,130,,10,Pagi
2011-07-18,winter,2011,Jul,141,,11,Siang
2011-07-18,winter,2011,Jul,165,,12,Siang
2011-07-18,winter,2011,Jul,152,,13,Siang
2011-07-18,winter,2011,Jul,138,,14,Siang
2011-07-18,winter,2011,Jul,164,,15,Siang
2011-07-18,winter,2011,Jul,265,,16,Sore
2011-07-18,winter,2011,Jul,545,,17,Sore
2011-07-18,winter,2011,Jul,558,,18,Sore
2011-07-18,winter,2011,Jul,398,,19,Sore
2011-07-18,winter,2011,Jul,323,,20,Malam
2011-07-18,winter,2011,Jul,202,,21,Malam
2011-07-18,winter,2011,Jul,140,,22,Malam
2011-07-18,winter,2011,Jul,91,,23,Malam
2011-07-19,winter,2011,Jul,51,,0,Malam
2011-07-19,winter,2011,Jul,13,,1,Malam
2011-07-19,winter,2011,Jul,13,,2,Malam
2011-07-19,winter,2011,Jul,3,,3,Malam
2011-07-19,winter,2011,Jul,5,,4,Pagi
2011-07-19,winter,2011,Jul,19,,5,Pagi
2011-07-19,winter,2011,Jul,134,,6,Pagi
2011-07-19,winter,2011,Jul,315,,7,Pagi
2011-07-19,winter,2011,Jul,412,,8,Pagi
2011-07-19,winter,2011,Jul,199,,9,Pagi
2011-07-19,winter,2011,Jul,141,,10,Pagi
2011-07-19,winter,2011,Jul,127,,11,Siang
2011-07-19,winter,2011,Jul,153,,12,Siang
2011-07-19,winter,2011,Jul,172,,13,Siang
2011-07-19,winter,2011,Jul,152,,14,Siang
2011-07-19,winter,2011,Jul,158,,15,Siang
2011-07-19,winter,2011,Jul,277,,16,Sore
2011-07-19,winter,2011,Jul,513,,17,Sore
2011-07-19,winter,2011,Jul,530,,18,Sore
2011-07-19,winter,2011,Jul,388,,19,Sore
2011-07-19,winter,2011,Jul,277,,20,Malam
2011-07-19,winter,2011,Jul,241,,21,Malam
2011-07-19,winter,2011,Jul,156,,22,Malam
2011-07-19,winter,2011,Jul,92,,23,Malam
2011-07-20,winter,2011,Jul,40,,0,Malam
2011-07-20,winter,2011,Jul,11,,1,Malam
2011-07-20,winter,2011,Jul,9,,2,Malam
2011-07-20,winter,2011,Jul,6,,3,Malam
2011-07-20,winter,2011,Jul,4,,4,Pagi
2011-07-20,winter,2011,Jul,23,,5,Pagi
2011-07-20,winter,2011,Jul,116,,6,Pagi
2011-07-20,winter,2011,Jul,303,,7,Pagi
2011-07-20,winter,2011,Jul,438,,8,Pagi
2011-07-20,winter,2011,Jul,209,,9,Pagi
2011-07-20,winter,2011,Jul,110,,10,Pagi
2011-07-20,winter,2011,Jul,142,,11,Siang
2011-07-20,winter,2011,Jul,149,,12,Siang
2011-07-20,winter,2011,Jul,120,,13,Siang
2011-07-20,winter,2011,Jul,127,,14,Siang
2011-07-20,winter,2011,Jul,138,,15,Siang
2011-07-20,winter,2011,Jul,234,,16,Sore
2011-07-20,winter,2011,Jul,455,,17,Sore
2011-07-20,winter,2011,Jul,497,,18,Sore
2011-07-20,winter,2011,Jul,382,,19,Sore
2011-07-20,winter,2011,Jul,309,,20,Malam
2011-07-20,winter,2011,Jul,242,,21,Malam
2011-07-20,winter,2011,Jul,169,,22,Malam
2011-07-20,winter,2011,Jul,99,,23,Malam
2011-07-21,winter,2011,Jul,42,,0,Malam
2011-07-21,winter,2011,Jul,21,,1,Malam
2011-07-21,winter,2011,Jul,6,,2,Malam
2011-07-21,winter,2011,Jul,6,,3,Malam
2011-07-21,winter,2011,Jul,4,,4,Pagi
2011-07-21,winter,2011,Jul,18,,5,Pagi
2011-07-21,winter,2011,Jul,117,,6,Pagi
2011-07-21,winter,2011,Jul,274,,7,Pagi
2011-07-21,winter,2011,Jul,381,,8,Pagi
2011-07-21,winter,2011,Jul,200,,9,Pagi
2011-07-21,winter,2011,Jul,78,,10,Pagi
2011-07-21,winter,2011,Jul,106,,11,Siang
2011-07-21,winter,2011,Jul,135,,12,Siang
2011-07-21,winter,2011,Jul,102,,13,Siang
2011-07-21,winter,2011,Jul,147,,14,Siang
2011-07-21,winter,2011,Jul,133,,15,Siang
2011-07-21,winter,2011,Jul,210,,16,Sore
2011-07-21,winter,2011,Jul,414,,17,Sore
2011-07-21,winter,2011,Jul,382,,18,Sore
2011-07-21,winter,2011,Jul,284,,19,Sore
2011-07-21,winter,2011,Jul,237,,20,Malam
2011-07-21,winter,2011,Jul,225,,21,Malam
2011-07-21,winter,2011,Jul,149,,22,Malam
2011-07-21,winter,2011,Jul,113,,23,Malam
2011-07-22,winter,2011,Jul,60,,0,Malam
2011-07-22,winter,2011,Jul,24,,1,Malam
2011-07-22,winter,2011,Jul,14,,2,Malam
2011-07-22,winter,2011,Jul,7,,3,Malam
2011-07-22,winter,2011,Jul,13,,4,Pagi
2011-07-22,winter,2011,Jul,19,,5,Pagi
2011-07-22,winter,2011,Jul,96,,6,Pagi
2011-07-22,winter,2011,Jul,252,,7,Pagi
2011-07-22,winter,2011,Jul,322,,8,Pagi
2011-07-22,winter,2011,Jul,208,,9,Pagi
2011-07-22,winter,2011,Jul,115,,10,Pagi
2011-07-22,winter,2011,Jul,109,,11,Siang
2011-07-22,winter,2011,Jul,115,,12,Siang
2011-07-22,winter,2011,Jul,123,,13,Siang
2011-07-22,winter,2011,Jul,101,,14,Siang
2011-07-22,winter,2011,Jul,133,,15,Siang
2011-07-22,winter,2011,Jul,182,,16,Sore
2011-07-22,winter,2011,Jul,306,,17,Sore
2011-07-22,winter,2011,Jul,284,,18,Sore
2011-07-22,winter,2011,Jul,250,,19,Sore
2011-07-22,winter,2011,Jul,212,,20,Malam
2011-07-22,winter,2011,Jul,190,,21,Malam
2011-07-22,winter,2011,Jul,149,,22,Malam
2011-07-22,winter,2011,Jul,103,,23,Malam
2011-07-23,winter,2011,Jul,101,,0,Malam
2011-07-23,winter,2011,Jul,70,,1,Malam
2011-07-23,winter,2011,Jul,61,,2,Malam
2011-07-23,winter,2011,Jul,22,,3,Malam
2011-07-23,winter,2011,Jul,9,,4,Pagi
2011-07-23,winter,2011,Jul,7,,5,Pagi
2011-07-23,winter,2011,Jul,25,,6,Pagi
2011-07-23,winter,2011,Jul,45,,7,Pagi
2011-07-23,winter,2011,Jul,109,,8,Pagi
2011-07-23,winter,2011,Jul,132,,9,Pagi
2011-07-23,winter,2011,Jul,198,,10,Pagi
2011-07-23,winter,2011,Jul,216,,11,Siang
2011-07-23,winter,2011,Jul,235,,12,Siang
2011-07-23,winter,2011,Jul,245,,13,Siang
2011-07-23,winter,2011,Jul,236,,14,Siang
2011-07-23,winter,2011,Jul,215,,15,Siang
2011-07-23,winter,2011,Jul,221,,16,Sore
2011-07-23,winter,2011,Jul,197,,17,Sore
2011-07-23,winter,2011,Jul,196,,18,Sore
2011-07-23,winter,2011,Jul,217,,19,Sore
2011-07-23,winter,2011,Jul,145,,20,Malam
2011-07-23,winter,2011,Jul,154,,21,Malam
2011-07-23,winter,2011,Jul,125,,22,Malam
2011-07-23,winter,2011,Jul,104,,23,Malam
2011-07-24,winter,2011,Jul,119,,0,Malam
2011-07-24,winter,2011,Jul,96,,1,Malam
2011-07-24,winter,2011,Jul,60,,2,Malam
2011-07-24,winter,2011,Jul,37,,3,Malam
2011-07-24,winter,2011,Jul,6,,4,Pagi
2011-07-24,winter,2011,Jul,8,,5,Pagi
2011-07-24,winter,2011,Jul,22,,6,Pagi
2011-07-24,winter,2011,Jul,35,,7,Pagi
2011-07-24,winter,2011,Jul,104,,8,Pagi
2011-07-24,winter,2011,Jul,154,,9,Pagi
2011-07-24,winter,2011,Jul,226,,10,Pagi
2011-07-24,winter,2011,Jul,243,,11,Siang
2011-07-24,winter,2011,Jul,246,,12,Siang
2011-07-24,winter,2011,Jul,252,,13,Siang
2011-07-24,winter,2011,Jul,283,,14,Siang
2011-07-24,winter,2011,Jul,238,,15,Siang
2011-07-24,winter,2011,Jul,249,,16,Sore
2011-07-24,winter,2011,Jul,249,,17,Sore
2011-07-24,winter,2011,Jul,243,,18,Sore
2011-07-24,winter,2011,Jul,240,,19,Sore
2011-07-24,winter,2011,Jul,195,,20,Malam
2011-07-24,winter,2011,Jul,153,,21,Malam
2011-07-24,winter,2011,Jul,98,,22,Malam
2011-07-24,winter,2011,Jul,50,,23,Malam
2011-07-25,winter,2011,Jul,34,,0,Malam
2011-07-25,winter,2011,Jul,12,,1,Malam
2011-07-25,winter,2011,Jul,6,,2,Malam
2011-07-25,winter,2011,Jul,4,,3,Malam
2011-07-25,winter,2011,Jul,6,,4,Pagi
2011-07-25,winter,2011,Jul,24,,5,Pagi
2011-07-25,winter,2011,Jul,107,,6,Pagi
2011-07-25,winter,2011,Jul,277,,7,Pagi
2011-07-25,winter,2011,Jul,387,,8,Pagi
2011-07-25,winter,2011,Jul,135,,9,Pagi
2011-07-25,winter,2011,Jul,84,,10,Pagi
2011-07-25,winter,2011,Jul,107,,11,Siang
2011-07-25,winter,2011,Jul,67,,12,Siang
2011-07-25,winter,2011,Jul,78,,13,Siang
2011-07-25,winter,2011,Jul,90,,14,Siang
2011-07-25,winter,2011,Jul,112,,15,Siang
2011-07-25,winter,2011,Jul,198,,16,Sore
2011-07-25,winter,2011,Jul,485,,17,Sore
2011-07-25,winter,2011,Jul,533,,18,Sore
2011-07-25,winter,2011,Jul,386,,19,Sore
2011-07-25,winter,2011,Jul,302,,20,Malam
2011-07-25,winter,2011,Jul,194,,21,Malam
2011-07-25,winter,2011,Jul,125,,22,Malam
2011-07-25,winter,2011,Jul,87,,23,Malam
2011-07-26,winter,2011,Jul,28,,0,Malam
2011-07-26,winter,2011,Jul,12,,1,Malam
2011-07-26,winter,2011,Jul,7,,2,Malam
2011-07-26,winter,2011,Jul,4,,3,Malam
2011-07-26,winter,2011,Jul,6,,4,Pagi
2011-07-26,winter,2011,Jul,27,,5,Pagi
2011-07-26,winter,2011,Jul,110,,6,Pagi
2011-07-26,winter,2011,Jul,318,,7,Pagi
2011-07-26,winter,2011,Jul,424,,8,Pagi
2011-07-26,winter,2011,Jul,187,,9,Pagi
2011-07-26,winter,2011,Jul,138,,10,Pagi
2011-07-26,winter,2011,Jul,151,,11,Siang
2011-07-26,winter,2011,Jul,147,,12,Siang
2011-07-26,winter,2011,Jul,182,,13,Siang
2011-07-26,winter,2011,Jul,147,,14,Siang
2011-07-26,winter,2011,Jul,163,,15,Siang
2011-07-26,winter,2011,Jul,254,,16,Sore
2011-07-26,winter,2011,Jul,537,,17,Sore
2011-07-26,winter,2011,Jul,546,,18,Sore
2011-07-26,winter,2011,Jul,398,,19,Sore
2011-07-26,winter,2011,Jul,290,,20,Malam
2011-07-26,winter,2011,Jul,267,,21,Malam
2011-07-26,winter,2011,Jul,158,,22,Malam
2011-07-26,winter,2011,Jul,89,,23,Malam
2011-07-27,winter,2011,Jul,45,,0,Malam
2011-07-27,winter,2011,Jul,10,,1,Malam
2011-07-27,winter,2011,Jul,6,,2,Malam
2011-07-27,winter,2011,Jul,4,,3,Malam
2011-07-27,winter,2011,Jul,4,,4,Pagi
2011-07-27,winter,2011,Jul,18,,5,Pagi
2011-07-27,winter,2011,Jul,123,,6,Pagi
2011-07-27,winter,2011,Jul,347,,7,Pagi
2011-07-27,winter,2011,Jul,433,,8,Pagi
2011-07-27,winter,2011,Jul,216,,9,Pagi
2011-07-27,winter,2011,Jul,114,,10,Pagi
2011-07-27,winter,2011,Jul,136,,11,Siang
2011-07-27,winter,2011,Jul,169,,12,Siang
2011-07-27,winter,2011,Jul,180,,13,Siang
2011-07-27,winter,2011,Jul,127,,14,Siang
2011-07-27,winter,2011,Jul,140,,15,Siang
2011-07-27,winter,2011,Jul,268,,16,Sore
2011-07-27,winter,2011,Jul,572,,17,Sore
2011-07-27,winter,2011,Jul,541,,18,Sore
2011-07-27,winter,2011,Jul,375,,19,Sore
2011-07-27,winter,2011,Jul,294,,20,Malam
2011-07-27,winter,2011,Jul,245,,21,Malam
2011-07-27,winter,2011,Jul,180,,22,Malam
2011-07-27,winter,2011,Jul,109,,23,Malam
2011-07-28,winter,2011,Jul,45,,0,Malam
2011-07-28,winter,2011,Jul,29,,1,Malam
2011-07-28,winter,2011,Jul,7,,2,Malam
2011-07-28,winter,2011,Jul,5,,3,Malam
2011-07-28,winter,2011,Jul,6,,4,Pagi
2011-07-28,winter,2011,Jul,27,,5,Pagi
2011-07-28,winter,2011,Jul,116,,6,Pagi
2011-07-28,winter,2011,Jul,305,,7,Pagi
2011-07-28,winter,2011,Jul,456,,8,Pagi
2011-07-28,winter,2011,Jul,210,,9,Pagi
2011-07-28,winter,2011,Jul,116,,10,Pagi
2011-07-28,winter,2011,Jul,154,,11,Siang
2011-07-28,winter,2011,Jul,186,,12,Siang
2011-07-28,winter,2011,Jul,152,,13,Siang
2011-07-28,winter,2011,Jul,138,,14,Siang
2011-07-28,winter,2011,Jul,146,,15,Siang
2011-07-28,winter,2011,Jul,256,,16,Sore
2011-07-28,winter,2011,Jul,468,,17,Sore
2011-07-28,winter,2011,Jul,483,,18,Sore
2011-07-28,winter,2011,Jul,322,,19,Sore
2011-07-28,winter,2011,Jul,270,,20,Malam
2011-07-28,winter,2011,Jul,196,,21,Malam
2011-07-28,winter,2011,Jul,174,,22,Malam
2011-07-28,winter,2011,Jul,123,,23,Malam
2011-07-29,winter,2011,Jul,57,,0,Malam
2011-07-29,winter,2011,Jul,34,,1,Malam
2011-07-29,winter,2011,Jul,13,,2,Malam
2011-07-29,winter,2011,Jul,11,,3,Malam
2011-07-29,winter,2011,Jul,6,,4,Pagi
2011-07-29,winter,2011,Jul,27,,5,Pagi
2011-07-29,winter,2011,Jul,90,,6,Pagi
2011-07-29,winter,2011,Jul,254,,7,Pagi
2011-07-29,winter,2011,Jul,384,,8,Pagi
2011-07-29,winter,2011,Jul,179,,9,Pagi
2011-07-29,winter,2011,Jul,106,,10,Pagi
2011-07-29,winter,2011,Jul,161,,11,Siang
2011-07-29,winter,2011,Jul,135,,12,Siang
2011-07-29,winter,2011,Jul,156,,13,Siang
2011-07-29,winter,2011,Jul,148,,14,Siang
2011-07-29,winter,2011,Jul,169,,15,Siang
2011-07-29,winter,2011,Jul,233,,16,Sore
2011-07-29,winter,2011,Jul,421,,17,Sore
2011-07-29,winter,2011,Jul,362,,18,Sore
2011-07-29,winter,2011,Jul,241,,19,Sore
2011-07-29,winter,2011,Jul,206,,20,Malam
2011-07-29,winter,2011,Jul,163,,21,Malam
2011-07-29,winter,2011,Jul,174,,22,Malam
2011-07-29,winter,2011,Jul,116,,23,Malam
2011-07-30,winter,2011,Jul,133,,0,Malam
2011-07-30,winter,2011,Jul,90,,1,Malam
2011-07-30,winter,2011,Jul,42,,2,Malam
2011-07-30,winter,2011,Jul,43,,3,Malam
2011-07-30,winter,2011,Jul,10,,4,Pagi
2011-07-30,winter,2011,Jul,13,,5,Pagi
2011-07-30,winter,2011,Jul,24,,6,Pagi
2011-07-30,winter,2011,Jul,42,,7,Pagi
2011-07-30,winter,2011,Jul,114,,8,Pagi
2011-07-30,winter,2011,Jul,174,,9,Pagi
2011-07-30,winter,2011,Jul,261,,10,Pagi
2011-07-30,winter,2011,Jul,317,,11,Siang
2011-07-30,winter,2011,Jul,341,,12,Siang
2011-07-30,winter,2011,Jul,308,,13,Siang
2011-07-30,winter,2011,Jul,305,,14,Siang
2011-07-30,winter,2011,Jul,302,,15,Siang
2011-07-30,winter,2011,Jul,302,,16,Sore
2011-07-30,winter,2011,Jul,302,,17,Sore
2011-07-30,winter,2011,Jul,299,,18,Sore
2011-07-30,winter,2011,Jul,256,,19,Sore
2011-07-30,winter,2011,Jul,206,,20,Malam
2011-07-30,winter,2011,Jul,205,,21,Malam
2011-07-30,winter,2011,Jul,209,,22,Malam
2011-07-30,winter,2011,Jul,177,,23,Malam
2011-07-31,winter,2011,Jul,113,,0,Malam
2011-07-31,winter,2011,Jul,79,,1,Malam
2011-07-31,winter,2011,Jul,67,,2,Malam
2011-07-31,winter,2011,Jul,50,,3,Malam
2011-07-31,winter,2011,Jul,13,,4,Pagi
2011-07-31,winter,2011,Jul,8,,5,Pagi
2011-07-31,winter,2011,Jul,13,,6,Pagi
2011-07-31,winter,2011,Jul,45,,7,Pagi
2011-07-31,winter,2011,Jul,142,,8,Pagi
2011-07-31,winter,2011,Jul,183,,9,Pagi
2011-07-31,winter,2011,Jul,254,,10,Pagi
2011-07-31,winter,2011,Jul,275,,11,Siang
2011-07-31,winter,2011,Jul,338,,12,Siang
2011-07-31,winter,2011,Jul,294,,13,Siang
2011-07-31,winter,2011,Jul,326,,14,Siang
2011-07-31,winter,2011,Jul,293,,15,Siang
2011-07-31,winter,2011,Jul,306,,16,Sore
2011-07-31,winter,2011,Jul,320,,17,Sore
2011-07-31,winter,2011,Jul,304,,18,Sore
2011-07-31,winter,2011,Jul,274,,19,Sore
2011-07-31,winter,2011,Jul,275,,20,Malam
2011-07-31,winter,2011,Jul,164,,21,Malam
2011-07-31,winter,2011,Jul,96,,22,Malam
2011-07-31,winter,2011,Jul,70,,23,Malam
2011-08-01,winter,2011,Aug,29,,0,Malam
2011-08-01,winter,2011,Aug,17,,1,Malam
2011-08-01,winter,2011,Aug,11,,2,Malam
2011-08-01,winter,2011,Aug,4,,3,Malam
2011-08-01,winter,2011,Aug,4,,4,Pagi
2011-08-01,winter,2011,Aug,26,,5,Pagi
2011-08-01,winter,2011,Aug,100,,6,Pagi
2011-08-01,winter,2011,Aug,282,,7,Pagi
2011-08-01,winter,2011,Aug,382,,8,Pagi
2011-08-01,winter,2011,Aug,166,,9,Pagi
2011-08-01,winter,2011,Aug,97,,10,Pagi
2011-08-01,winter,2011,Aug,119,,11,Siang
2011-08-01,winter,2011,Aug,168,,12,Siang
2011-08-01,winter,2011,Aug,150,,13,Siang
2011-08-01,winter,2011,Aug,123,,14,Siang
2011-08-01,winter,2011,Aug,129,,15,Siang
2011-08-01,winter,2011,Aug,231,,16,Sore
2011-08-01,winter,2011,Aug,514,,17,Sore
2011-08-01,winter,2011,Aug,543,,18,Sore
2011-08-01,winter,2011,Aug,413,,19,Sore
2011-08-01,winter,2011,Aug,305,,20,Malam
2011-08-01,winter,2011,Aug,220,,21,Malam
2011-08-01,winter,2011,Aug,137,,22,Malam
2011-08-01,winter,2011,Aug,96,,23,Malam
2011-08-02,winter,2011,Aug,29,,0,Malam
2011-08-02,winter,2011,Aug,12,,1,Malam
2011-08-02,winter,2011,Aug,8,,2,Malam
2011-08-02,winter,2011,Aug,5,,3,Malam
2011-08-02,winter,2011,Aug,10,,4,Pagi
2011-08-02,winter,2011,Aug,21,,5,Pagi
2011-08-02,winter,2011,Aug,117,,6,Pagi
2011-08-02,winter,2011,Aug,335,,7,Pagi
2011-08-02,winter,2011,Aug,435,,8,Pagi
2011-08-02,winter,2011,Aug,213,,9,Pagi
2011-08-02,winter,2011,Aug,140,,10,Pagi
2011-08-02,winter,2011,Aug,128,,11,Siang
2011-08-02,winter,2011,Aug,157,,12,Siang
2011-08-02,winter,2011,Aug,203,,13,Siang
2011-08-02,winter,2011,Aug,159,,14,Siang
2011-08-02,winter,2011,Aug,168,,15,Siang
2011-08-02,winter,2011,Aug,274,,16,Sore
2011-08-02,winter,2011,Aug,556,,17,Sore
2011-08-02,winter,2011,Aug,556,,18,Sore
2011-08-02,winter,2011,Aug,454,,19,Sore
2011-08-02,winter,2011,Aug,288,,20,Malam
2011-08-02,winter,2011,Aug,254,,21,Malam
2011-08-02,winter,2011,Aug,191,,22,Malam
2011-08-02,winter,2011,Aug,132,,23,Malam
2011-08-03,winter,2011,Aug,43,,0,Malam
2011-08-03,winter,2011,Aug,16,,1,Malam
2011-08-03,winter,2011,Aug,11,,2,Malam
2011-08-03,winter,2011,Aug,4,,3,Malam
2011-08-03,winter,2011,Aug,7,,4,Pagi
2011-08-03,winter,2011,Aug,24,,5,Pagi
2011-08-03,winter,2011,Aug,110,,6,Pagi
2011-08-03,winter,2011,Aug,271,,7,Pagi
2011-08-03,winter,2011,Aug,437,,8,Pagi
2011-08-03,winter,2011,Aug,195,,9,Pagi
2011-08-03,winter,2011,Aug,68,,10,Pagi
2011-08-03,winter,2011,Aug,122,,11,Siang
2011-08-03,winter,2011,Aug,161,,12,Siang
2011-08-03,winter,2011,Aug,144,,13,Siang
2011-08-03,winter,2011,Aug,147,,14,Siang
2011-08-03,winter,2011,Aug,118,,15,Siang
2011-08-03,winter,2011,Aug,150,,16,Sore
2011-08-03,winter,2011,Aug,425,,17,Sore
2011-08-03,winter,2011,Aug,492,,18,Sore
2011-08-03,winter,2011,Aug,321,,19,Sore
2011-08-03,winter,2011,Aug,87,,20,Malam
2011-08-03,winter,2011,Aug,88,,21,Malam
2011-08-03,winter,2011,Aug,77,,22,Malam
2011-08-03,winter,2011,Aug,56,,23,Malam
2011-08-04,winter,2011,Aug,17,,0,Malam
2011-08-04,winter,2011,Aug,17,,1,Malam
2011-08-04,winter,2011,Aug,7,,2,Malam
2011-08-04,winter,2011,Aug,3,,3,Malam
2011-08-04,winter,2011,Aug,7,,4,Pagi
2011-08-04,winter,2011,Aug,20,,5,Pagi
2011-08-04,winter,2011,Aug,97,,6,Pagi
2011-08-04,winter,2011,Aug,282,,7,Pagi
