dateday,season,year,month,hour,count,time_category
2011-09-06,fall,2011,Sep,6,72,Pagi
2011-09-06,fall,2011,Sep,7,172,Pagi
2011-09-06,fall,2011,Sep,8,364,Pagi
2011-09-06,fall,2011,Sep,9,185,Pagi
2011-09-06,fall,2011,Sep,10,106,Pagi
2011-09-06,fall,2011,Sep,11,89,Siang
2011-09-06,fall,2011,Sep,12,67,Siang
2011-09-06,fall,2011,Sep,13,29,Siang
2011-09-06,fall,2011,Sep,14,24,Siang
2011-09-06,fall,2011,Sep,15,89,Siang
2011-09-06,fall,2011,Sep,16,106,Sore
2011-09-06,fall,2011,Sep,17,291,Sore
2011-09-06,fall,2011,Sep,18,373,Sore
2011-09-06,fall,2011,Sep,19,281,Sore
2011-09-06,fall,2011,Sep,20,163,Malam
2011-09-06,fall,2011,Sep,21,121,Malam
2011-09-06,fall,2011,Sep,22,84,Malam
2011-09-06,fall,2011,Sep,23,58,Malam
2011-09-07,fall,2011,Sep,0,13,Malam
2011-09-07,fall,2011,Sep,1,5,Malam
2011-09-07,fall,2011,Sep,2,6,Malam
2011-09-07,fall,2011,Sep,3,2,Malam
2011-09-07,fall,2011,Sep,4,4,Pagi
2011-09-07,fall,2011,Sep,5,16,Pagi
2011-09-07,fall,2011,Sep,6,75,Pagi
2011-09-07,fall,2011,Sep,7,86,Pagi
2011-09-07,fall,2011,Sep,8,328,Pagi
2011-09-07,fall,2011,Sep,9,190,Pagi
2011-09-07,fall,2011,Sep,10,66,Pagi
2011-09-07,fall,2011,Sep,11,10,Siang
2011-09-07,fall,2011,Sep,12,22,Siang
2011-09-07,fall,2011,Sep,13,11,Siang
2011-09-07,fall,2011,Sep,14,25,Siang
2011-09-07,fall,2011,Sep,15,58,Siang
2011-09-07,fall,2011,Sep,16,144,Sore
2011-09-07,fall,2011,Sep,17,285,Sore
2011-09-07,fall,2011,Sep,18,237,Sore
2011-09-07,fall,2011,Sep,19,226,Sore
2011-09-07,fall,2011,Sep,20,96,Malam
2011-09-07,fall,2011,Sep,21,38,Malam
2011-09-07,fall,2011,Sep,22,29,Malam
2011-09-07,fall,2011,Sep,23,24,Malam
2011-09-08,fall,2011,Sep,0,14,Malam
2011-09-08,fall,2011,Sep,1,4,Malam
2011-09-08,fall,2011,Sep,3,2,Malam
2011-09-08,fall,2011,Sep,4,3,Pagi
2011-09-08,fall,2011,Sep,5,14,Pagi
2011-09-08,fall,2011,Sep,6,56,Pagi
2011-09-08,fall,2011,Sep,7,179,Pagi
2011-09-08,fall,2011,Sep,8,195,Pagi
2011-09-08,fall,2011,Sep,9,69,Pagi
2011-09-08,fall,2011,Sep,10,65,Pagi
2011-09-08,fall,2011,Sep,11,98,Siang
2011-09-08,fall,2011,Sep,12,102,Siang
2011-09-08,fall,2011,Sep,13,126,Siang
2011-09-08,fall,2011,Sep,14,120,Siang
2011-09-08,fall,2011,Sep,15,139,Siang
2011-09-08,fall,2011,Sep,16,156,Sore
2011-09-08,fall,2011,Sep,17,113,Sore
2011-09-08,fall,2011,Sep,18,68,Sore
2011-09-08,fall,2011,Sep,19,52,Sore
2011-09-08,fall,2011,Sep,20,89,Malam
2011-09-08,fall,2011,Sep,21,82,Malam
2011-09-08,fall,2011,Sep,22,70,Malam
2011-09-08,fall,2011,Sep,23,26,Malam
2011-09-09,fall,2011,Sep,0,16,Malam
2011-09-09,fall,2011,Sep,1,8,Malam
2011-09-09,fall,2011,Sep,2,8,Malam
2011-09-09,fall,2011,Sep,3,2,Malam
2011-09-09,fall,2011,Sep,4,3,Pagi
2011-09-09,fall,2011,Sep,5,14,Pagi
2011-09-09,fall,2011,Sep,6,57,Pagi
2011-09-09,fall,2011,Sep,7,108,Pagi
2011-09-09,fall,2011,Sep,8,288,Pagi
2011-09-09,fall,2011,Sep,9,136,Pagi
2011-09-09,fall,2011,Sep,10,29,Pagi
2011-09-09,fall,2011,Sep,11,72,Siang
2011-09-09,fall,2011,Sep,12,75,Siang
2011-09-09,fall,2011,Sep,13,122,Siang
2011-09-09,fall,2011,Sep,14,148,Siang
2011-09-09,fall,2011,Sep,15,188,Siang
2011-09-09,fall,2011,Sep,16,285,Sore
2011-09-09,fall,2011,Sep,17,505,Sore
2011-09-09,fall,2011,Sep,18,410,Sore
2011-09-09,fall,2011,Sep,19,349,Sore
2011-09-09,fall,2011,Sep,20,210,Malam
2011-09-09,fall,2011,Sep,21,203,Malam
2011-09-09,fall,2011,Sep,22,160,Malam
2011-09-09,fall,2011,Sep,23,148,Malam
2011-09-10,fall,2011,Sep,0,116,Malam
2011-09-10,fall,2011,Sep,1,83,Malam
2011-09-10,fall,2011,Sep,2,64,Malam
2011-09-10,fall,2011,Sep,3,37,Malam
2011-09-10,fall,2011,Sep,4,7,Pagi
2011-09-10,fall,2011,Sep,5,8,Pagi
2011-09-10,fall,2011,Sep,6,6,Pagi
2011-09-10,fall,2011,Sep,7,52,Pagi
2011-09-10,fall,2011,Sep,8,119,Pagi
2011-09-10,fall,2011,Sep,9,207,Pagi
2011-09-10,fall,2011,Sep,10,318,Pagi
2011-09-10,fall,2011,Sep,11,360,Siang
2011-09-10,fall,2011,Sep,12,404,Siang
2011-09-10,fall,2011,Sep,13,370,Siang
2011-09-10,fall,2011,Sep,14,359,Siang
2011-09-10,fall,2011,Sep,15,480,Siang
2011-09-10,fall,2011,Sep,16,431,Sore
2011-09-10,fall,2011,Sep,17,460,Sore
2011-09-10,fall,2011,Sep,18,360,Sore
2011-09-10,fall,2011,Sep,19,315,Sore
2011-09-10,fall,2011,Sep,20,245,Malam
2011-09-10,fall,2011,Sep,21,230,Malam
2011-09-10,fall,2011,Sep,22,175,Malam
2011-09-10,fall,2011,Sep,23,139,Malam
2011-09-11,fall,2011,Sep,0,108,Malam
2011-09-11,fall,2011,Sep,1,88,Malam
2011-09-11,fall,2011,Sep,2,76,Malam
2011-09-11,fall,2011,Sep,3,45,Malam
2011-09-11,fall,2011,Sep,4,9,Pagi
2011-09-11,fall,2011,Sep,5,39,Pagi
2011-09-11,fall,2011,Sep,6,20,Pagi
2011-09-11,fall,2011,Sep,7,37,Pagi
2011-09-11,fall,2011,Sep,8,94,Pagi
2011-09-11,fall,2011,Sep,9,227,Pagi
2011-09-11,fall,2011,Sep,10,334,Pagi
2011-09-11,fall,2011,Sep,11,402,Siang
2011-09-11,fall,2011,Sep,12,411,Siang
2011-09-11,fall,2011,Sep,13,350,Siang
2011-09-11,fall,2011,Sep,14,342,Siang
2011-09-11,fall,2011,Sep,15,404,Siang
2011-09-11,fall,2011,Sep,16,483,Sore
2011-09-11,fall,2011,Sep,17,380,Sore
2011-09-11,fall,2011,Sep,18,339,Sore
2011-09-11,fall,2011,Sep,19,333,Sore
2011-09-11,fall,2011,Sep,20,226,Malam
2011-09-11,fall,2011,Sep,21,159,Malam
2011-09-11,fall,2011,Sep,22,95,Malam
2011-09-11,fall,2011,Sep,23,45,Malam
2011-09-12,fall,2011,Sep,0,16,Malam
2011-09-12,fall,2011,Sep,1,12,Malam
2011-09-12,fall,2011,Sep,2,2,Malam
2011-09-12,fall,2011,Sep,4,4,Pagi
2011-09-12,fall,2011,Sep,5,24,Pagi
2011-09-12,fall,2011,Sep,6,109,Pagi
2011-09-12,fall,2011,Sep,7,312,Pagi
2011-09-12,fall,2011,Sep,8,408,Pagi
2011-09-12,fall,2011,Sep,9,176,Pagi
2011-09-12,fall,2011,Sep,10,129,Pagi
2011-09-12,fall,2011,Sep,11,165,Siang
2011-09-12,fall,2011,Sep,12,184,Siang
2011-09-12,fall,2011,Sep,13,163,Siang
2011-09-12,fall,2011,Sep,14,189,Siang
2011-09-12,fall,2011,Sep,15,212,Siang
2011-09-12,fall,2011,Sep,16,298,Sore
2011-09-12,fall,2011,Sep,17,590,Sore
2011-09-12,fall,2011,Sep,18,571,Sore
2011-09-12,fall,2011,Sep,19,436,Sore
2011-09-12,fall,2011,Sep,20,299,Malam
2011-09-12,fall,2011,Sep,21,195,Malam
2011-09-12,fall,2011,Sep,22,150,Malam
2011-09-12,fall,2011,Sep,23,69,Malam
2011-09-13,fall,2011,Sep,0,26,Malam
2011-09-13,fall,2011,Sep,1,10,Malam
2011-09-13,fall,2011,Sep,2,2,Malam
2011-09-13,fall,2011,Sep,3,4,Malam
2011-09-13,fall,2011,Sep,4,8,Pagi
2011-09-13,fall,2011,Sep,5,20,Pagi
2011-09-13,fall,2011,Sep,6,122,Pagi
2011-09-13,fall,2011,Sep,7,362,Pagi
2011-09-13,fall,2011,Sep,8,425,Pagi
2011-09-13,fall,2011,Sep,9,214,Pagi
2011-09-13,fall,2011,Sep,10,135,Pagi
2011-09-13,fall,2011,Sep,11,153,Siang
2011-09-13,fall,2011,Sep,12,187,Siang
2011-09-13,fall,2011,Sep,13,184,Siang
2011-09-13,fall,2011,Sep,14,190,Siang
2011-09-13,fall,2011,Sep,15,180,Siang
2011-09-13,fall,2011,Sep,16,292,Sore
2011-09-13,fall,2011,Sep,17,579,Sore
2011-09-13,fall,2011,Sep,18,539,Sore
2011-09-13,fall,2011,Sep,19,396,Sore
2011-09-13,fall,2011,Sep,20,272,Malam
2011-09-13,fall,2011,Sep,21,245,Malam
2011-09-13,fall,2011,Sep,22,144,Malam
2011-09-13,fall,2011,Sep,23,74,Malam
2011-09-14,fall,2011,Sep,0,33,Malam
2011-09-14,fall,2011,Sep,1,8,Malam
2011-09-14,fall,2011,Sep,2,5,Malam
2011-09-14,fall,2011,Sep,3,8,Malam
2011-09-14,fall,2011,Sep,4,9,Pagi
2011-09-14,fall,2011,Sep,5,31,Pagi
2011-09-14,fall,2011,Sep,6,145,Pagi
2011-09-14,fall,2011,Sep,7,370,Pagi
2011-09-14,fall,2011,Sep,8,429,Pagi
2011-09-14,fall,2011,Sep,9,202,Pagi
2011-09-14,fall,2011,Sep,10,142,Pagi
2011-09-14,fall,2011,Sep,11,164,Siang
2011-09-14,fall,2011,Sep,12,212,Siang
2011-09-14,fall,2011,Sep,13,178,Siang
2011-09-14,fall,2011,Sep,14,124,Siang
2011-09-14,fall,2011,Sep,15,176,Siang
2011-09-14,fall,2011,Sep,16,277,Sore
2011-09-14,fall,2011,Sep,17,599,Sore
2011-09-14,fall,2011,Sep,18,586,Sore
2011-09-14,fall,2011,Sep,19,381,Sore
2011-09-14,fall,2011,Sep,20,261,Malam
2011-09-14,fall,2011,Sep,21,213,Malam
2011-09-14,fall,2011,Sep,22,160,Malam
2011-09-14,fall,2011,Sep,23,72,Malam
2011-09-15,fall,2011,Sep,0,37,Malam
2011-09-15,fall,2011,Sep,1,20,Malam
2011-09-15,fall,2011,Sep,2,5,Malam
2011-09-15,fall,2011,Sep,3,8,Malam
2011-09-15,fall,2011,Sep,4,7,Pagi
2011-09-15,fall,2011,Sep,5,31,Pagi
2011-09-15,fall,2011,Sep,6,124,Pagi
2011-09-15,fall,2011,Sep,7,338,Pagi
2011-09-15,fall,2011,Sep,8,391,Pagi
2011-09-15,fall,2011,Sep,9,209,Pagi
2011-09-15,fall,2011,Sep,10,121,Pagi
2011-09-15,fall,2011,Sep,11,159,Siang
2011-09-15,fall,2011,Sep,12,179,Siang
2011-09-15,fall,2011,Sep,13,189,Siang
2011-09-15,fall,2011,Sep,14,170,Siang
2011-09-15,fall,2011,Sep,15,135,Siang
2011-09-15,fall,2011,Sep,16,222,Sore
2011-09-15,fall,2011,Sep,17,261,Sore
2011-09-15,fall,2011,Sep,18,244,Sore
2011-09-15,fall,2011,Sep,19,232,Sore
2011-09-15,fall,2011,Sep,20,248,Malam
2011-09-15,fall,2011,Sep,21,145,Malam
2011-09-15,fall,2011,Sep,22,115,Malam
2011-09-15,fall,2011,Sep,23,69,Malam
2011-09-16,fall,2011,Sep,0,48,Malam
2011-09-16,fall,2011,Sep,1,26,Malam
2011-09-16,fall,2011,Sep,2,10,Malam
2011-09-16,fall,2011,Sep,3,6,Malam
2011-09-16,fall,2011,Sep,4,4,Pagi
2011-09-16,fall,2011,Sep,5,32,Pagi
2011-09-16,fall,2011,Sep,6,93,Pagi
2011-09-16,fall,2011,Sep,7,299,Pagi
2011-09-16,fall,2011,Sep,8,409,Pagi
2011-09-16,fall,2011,Sep,9,210,Pagi
2011-09-16,fall,2011,Sep,10,140,Pagi
2011-09-16,fall,2011,Sep,11,179,Siang
2011-09-16,fall,2011,Sep,12,251,Siang
2011-09-16,fall,2011,Sep,13,223,Siang
2011-09-16,fall,2011,Sep,14,225,Siang
2011-09-16,fall,2011,Sep,15,203,Siang
2011-09-16,fall,2011,Sep,16,358,Sore
2011-09-16,fall,2011,Sep,17,566,Sore
2011-09-16,fall,2011,Sep,18,482,Sore
2011-09-16,fall,2011,Sep,19,315,Sore
2011-09-16,fall,2011,Sep,20,225,Malam
2011-09-16,fall,2011,Sep,21,163,Malam
2011-09-16,fall,2011,Sep,22,167,Malam
2011-09-16,fall,2011,Sep,23,126,Malam
2011-09-17,fall,2011,Sep,0,108,Malam
2011-09-17,fall,2011,Sep,1,80,Malam
2011-09-17,fall,2011,Sep,2,79,Malam
2011-09-17,fall,2011,Sep,3,28,Malam
2011-09-17,fall,2011,Sep,4,5,Pagi
2011-09-17,fall,2011,Sep,5,5,Pagi
2011-09-17,fall,2011,Sep,6,22,Pagi
2011-09-17,fall,2011,Sep,7,37,Pagi
2011-09-17,fall,2011,Sep,8,108,Pagi
2011-09-17,fall,2011,Sep,9,177,Pagi
2011-09-17,fall,2011,Sep,10,249,Pagi
2011-09-17,fall,2011,Sep,11,367,Siang
2011-09-17,fall,2011,Sep,12,372,Siang
2011-09-17,fall,2011,Sep,13,349,Siang
2011-09-17,fall,2011,Sep,14,297,Siang
2011-09-17,fall,2011,Sep,15,354,Siang
2011-09-17,fall,2011,Sep,16,305,Sore
2011-09-17,fall,2011,Sep,17,359,Sore
2011-09-17,fall,2011,Sep,18,329,Sore
2011-09-17,fall,2011,Sep,19,256,Sore
2011-09-17,fall,2011,Sep,20,176,Malam
2011-09-17,fall,2011,Sep,21,170,Malam
2011-09-17,fall,2011,Sep,22,143,Malam
2011-09-17,fall,2011,Sep,23,136,Malam
2011-09-18,fall,2011,Sep,0,112,Malam
2011-09-18,fall,2011,Sep,1,79,Malam
2011-09-18,fall,2011,Sep,2,89,Malam
2011-09-18,fall,2011,Sep,3,36,Malam
2011-09-18,fall,2011,Sep,4,1,Pagi
2011-09-18,fall,2011,Sep,5,6,Pagi
2011-09-18,fall,2011,Sep,6,12,Pagi
2011-09-18,fall,2011,Sep,7,44,Pagi
2011-09-18,fall,2011,Sep,8,69,Pagi
2011-09-18,fall,2011,Sep,9,140,Pagi
2011-09-18,fall,2011,Sep,10,260,Pagi
2011-09-18,fall,2011,Sep,11,317,Siang
2011-09-18,fall,2011,Sep,12,364,Siang
2011-09-18,fall,2011,Sep,13,376,Siang
2011-09-18,fall,2011,Sep,14,311,Siang
2011-09-18,fall,2011,Sep,15,365,Siang
2011-09-18,fall,2011,Sep,16,369,Sore
2011-09-18,fall,2011,Sep,17,325,Sore
2011-09-18,fall,2011,Sep,18,289,Sore
2011-09-18,fall,2011,Sep,19,245,Sore
2011-09-18,fall,2011,Sep,20,180,Malam
2011-09-18,fall,2011,Sep,21,147,Malam
2011-09-18,fall,2011,Sep,22,84,Malam
2011-09-18,fall,2011,Sep,23,54,Malam
2011-09-19,fall,2011,Sep,0,37,Malam
2011-09-19,fall,2011,Sep,1,10,Malam
2011-09-19,fall,2011,Sep,2,13,Malam
2011-09-19,fall,2011,Sep,3,5,Malam
2011-09-19,fall,2011,Sep,4,8,Pagi
2011-09-19,fall,2011,Sep,5,28,Pagi
2011-09-19,fall,2011,Sep,6,113,Pagi
2011-09-19,fall,2011,Sep,7,332,Pagi
2011-09-19,fall,2011,Sep,8,420,Pagi
2011-09-19,fall,2011,Sep,9,215,Pagi
2011-09-19,fall,2011,Sep,10,105,Pagi
2011-09-19,fall,2011,Sep,11,139,Siang
2011-09-19,fall,2011,Sep,12,189,Siang
2011-09-19,fall,2011,Sep,13,177,Siang
2011-09-19,fall,2011,Sep,14,188,Siang
2011-09-19,fall,2011,Sep,15,187,Siang
2011-09-19,fall,2011,Sep,16,263,Sore
2011-09-19,fall,2011,Sep,17,568,Sore
2011-09-19,fall,2011,Sep,18,540,Sore
2011-09-19,fall,2011,Sep,19,374,Sore
2011-09-19,fall,2011,Sep,20,231,Malam
2011-09-19,fall,2011,Sep,21,200,Malam
2011-09-19,fall,2011,Sep,22,129,Malam
2011-09-19,fall,2011,Sep,23,68,Malam
2011-09-20,fall,2011,Sep,0,25,Malam
2011-09-20,fall,2011,Sep,1,14,Malam
2011-09-20,fall,2011,Sep,2,5,Malam
2011-09-20,fall,2011,Sep,3,3,Malam
2011-09-20,fall,2011,Sep,4,6,Pagi
2011-09-20,fall,2011,Sep,5,22,Pagi
2011-09-20,fall,2011,Sep,6,114,Pagi
2011-09-20,fall,2011,Sep,7,329,Pagi
2011-09-20,fall,2011,Sep,8,209,Pagi
2011-09-20,fall,2011,Sep,9,69,Pagi
2011-09-20,fall,2011,Sep,10,30,Pagi
2011-09-20,fall,2011,Sep,11,56,Siang
2011-09-20,fall,2011,Sep,12,60,Siang
2011-09-20,fall,2011,Sep,13,103,Siang
2011-09-20,fall,2011,Sep,14,112,Siang
2011-09-20,fall,2011,Sep,15,192,Siang
2011-09-20,fall,2011,Sep,16,264,Sore
2011-09-20,fall,2011,Sep,17,511,Sore
2011-09-20,fall,2011,Sep,18,492,Sore
2011-09-20,fall,2011,Sep,19,337,Sore
2011-09-20,fall,2011,Sep,20,253,Malam
2011-09-20,fall,2011,Sep,21,206,Malam
2011-09-20,fall,2011,Sep,22,148,Malam
2011-09-20,fall,2011,Sep,23,81,Malam
2011-09-21,fall,2011,Sep,0,27,Malam
2011-09-21,fall,2011,Sep,1,17,Malam
2011-09-21,fall,2011,Sep,2,6,Malam
2011-09-21,fall,2011,Sep,3,6,Malam
2011-09-21,fall,2011,Sep,4,7,Pagi
2011-09-21,fall,2011,Sep,5,31,Pagi
2011-09-21,fall,2011,Sep,6,117,Pagi
2011-09-21,fall,2011,Sep,7,330,Pagi
2011-09-21,fall,2011,Sep,8,462,Pagi
2011-09-21,fall,2011,Sep,9,208,Pagi
2011-09-21,fall,2011,Sep,10,133,Pagi
2011-09-21,fall,2011,Sep,11,180,Siang
2011-09-21,fall,2011,Sep,12,193,Siang
2011-09-21,fall,2011,Sep,13,181,Siang
2011-09-21,fall,2011,Sep,14,179,Siang
2011-09-21,fall,2011,Sep,15,185,Siang
2011-09-21,fall,2011,Sep,16,281,Sore
2011-09-21,fall,2011,Sep,17,536,Sore
2011-09-21,fall,2011,Sep,18,408,Sore
2011-09-21,fall,2011,Sep,19,283,Sore
2011-09-21,fall,2011,Sep,20,160,Malam
2011-09-21,fall,2011,Sep,21,200,Malam
2011-09-21,fall,2011,Sep,22,127,Malam
2011-09-21,fall,2011,Sep,23,95,Malam
2011-09-22,fall,2011,Sep,0,41,Malam
2011-09-22,fall,2011,Sep,1,11,Malam
2011-09-22,fall,2011,Sep,2,10,Malam
2011-09-22,fall,2011,Sep,3,12,Malam
2011-09-22,fall,2011,Sep,4,2,Pagi
2011-09-22,fall,2011,Sep,5,30,Pagi
2011-09-22,fall,2011,Sep,6,101,Pagi
2011-09-22,fall,2011,Sep,7,311,Pagi
2011-09-22,fall,2011,Sep,8,415,Pagi
2011-09-22,fall,2011,Sep,9,203,Pagi
2011-09-22,fall,2011,Sep,10,120,Pagi
2011-09-22,fall,2011,Sep,11,165,Siang
2011-09-22,fall,2011,Sep,12,176,Siang
2011-09-22,fall,2011,Sep,13,193,Siang
2011-09-22,fall,2011,Sep,14,183,Siang
2011-09-22,fall,2011,Sep,15,181,Siang
2011-09-22,fall,2011,Sep,16,301,Sore
2011-09-22,fall,2011,Sep,17,563,Sore
2011-09-22,fall,2011,Sep,18,551,Sore
2011-09-22,fall,2011,Sep,19,420,Sore
2011-09-22,fall,2011,Sep,20,285,Malam
2011-09-22,fall,2011,Sep,21,221,Malam
2011-09-22,fall,2011,Sep,22,187,Malam
2011-09-22,fall,2011,Sep,23,113,Malam
2011-09-23,winter,2011,Sep,0,52,Malam
2011-09-23,winter,2011,Sep,1,31,Malam
2011-09-23,winter,2011,Sep,2,20,Malam
2011-09-23,winter,2011,Sep,3,8,Malam
2011-09-23,winter,2011,Sep,4,13,Pagi
2011-09-23,winter,2011,Sep,5,22,Pagi
2011-09-23,winter,2011,Sep,6,104,Pagi
2011-09-23,winter,2011,Sep,7,254,Pagi
2011-09-23,winter,2011,Sep,8,317,Pagi
2011-09-23,winter,2011,Sep,9,111,Pagi
2011-09-23,winter,2011,Sep,10,35,Pagi
2011-09-23,winter,2011,Sep,11,21,Siang
2011-09-23,winter,2011,Sep,12,29,Siang
2011-09-23,winter,2011,Sep,13,34,Siang
2011-09-23,winter,2011,Sep,14,24,Siang
2011-09-23,winter,2011,Sep,15,61,Siang
2011-09-23,winter,2011,Sep,16,56,Sore
2011-09-23,winter,2011,Sep,17,99,Sore
2011-09-23,winter,2011,Sep,18,234,Sore
2011-09-23,winter,2011,Sep,19,248,Sore
2011-09-23,winter,2011,Sep,20,179,Malam
2011-09-23,winter,2011,Sep,21,138,Malam
2011-09-23,winter,2011,Sep,22,157,Malam
2011-09-23,winter,2011,Sep,23,148,Malam
2011-09-24,winter,2011,Sep,0,93,Malam
2011-09-24,winter,2011,Sep,1,79,Malam
2011-09-24,winter,2011,Sep,2,68,Malam
2011-09-24,winter,2011,Sep,3,31,Malam
2011-09-24,winter,2011,Sep,4,8,Pagi
2011-09-24,winter,2011,Sep,5,5,Pagi
2011-09-24,winter,2011,Sep,6,18,Pagi
2011-09-24,winter,2011,Sep,7,46,Pagi
2011-09-24,winter,2011,Sep,8,121,Pagi
2011-09-24,winter,2011,Sep,9,175,Pagi
2011-09-24,winter,2011,Sep,10,293,Pagi
2011-09-24,winter,2011,Sep,11,386,Siang
2011-09-24,winter,2011,Sep,12,407,Siang
2011-09-24,winter,2011,Sep,13,460,Siang
2011-09-24,winter,2011,Sep,14,390,Siang
2011-09-24,winter,2011,Sep,15,452,Siang
2011-09-24,winter,2011,Sep,16,449,Sore
2011-09-24,winter,2011,Sep,17,426,Sore
2011-09-24,winter,2011,Sep,18,400,Sore
2011-09-24,winter,2011,Sep,19,308,Sore
2011-09-24,winter,2011,Sep,20,243,Malam
2011-09-24,winter,2011,Sep,21,222,Malam
2011-09-24,winter,2011,Sep,22,193,Malam
2011-09-24,winter,2011,Sep,23,150,Malam
2011-09-25,winter,2011,Sep,0,173,Malam
2011-09-25,winter,2011,Sep,1,124,Malam
2011-09-25,winter,2011,Sep,2,106,Malam
2011-09-25,winter,2011,Sep,3,59,Malam
2011-09-25,winter,2011,Sep,4,8,Pagi
2011-09-25,winter,2011,Sep,5,3,Pagi
2011-09-25,winter,2011,Sep,6,17,Pagi
2011-09-25,winter,2011,Sep,7,38,Pagi
2011-09-25,winter,2011,Sep,8,86,Pagi
2011-09-25,winter,2011,Sep,9,155,Pagi
2011-09-25,winter,2011,Sep,10,275,Pagi
2011-09-25,winter,2011,Sep,11,361,Siang
2011-09-25,winter,2011,Sep,12,413,Siang
2011-09-25,winter,2011,Sep,13,369,Siang
2011-09-25,winter,2011,Sep,14,347,Siang
2011-09-25,winter,2011,Sep,15,353,Siang
2011-09-25,winter,2011,Sep,16,464,Sore
2011-09-25,winter,2011,Sep,17,420,Sore
2011-09-25,winter,2011,Sep,18,404,Sore
2011-09-25,winter,2011,Sep,19,329,Sore
2011-09-25,winter,2011,Sep,20,186,Malam
2011-09-25,winter,2011,Sep,21,137,Malam
2011-09-25,winter,2011,Sep,22,104,Malam
2011-09-25,winter,2011,Sep,23,79,Malam
2011-09-26,winter,2011,Sep,0,29,Malam
2011-09-26,winter,2011,Sep,1,17,Malam
2011-09-26,winter,2011,Sep,2,8,Malam
2011-09-26,winter,2011,Sep,3,5,Malam
2011-09-26,winter,2011,Sep,4,6,Pagi
2011-09-26,winter,2011,Sep,5,25,Pagi
2011-09-26,winter,2011,Sep,6,113,Pagi
2011-09-26,winter,2011,Sep,7,332,Pagi
2011-09-26,winter,2011,Sep,8,355,Pagi
2011-09-26,winter,2011,Sep,9,205,Pagi
2011-09-26,winter,2011,Sep,10,154,Pagi
2011-09-26,winter,2011,Sep,11,159,Siang
2011-09-26,winter,2011,Sep,12,209,Siang
2011-09-26,winter,2011,Sep,13,187,Siang
2011-09-26,winter,2011,Sep,14,154,Siang
2011-09-26,winter,2011,Sep,15,209,Siang
2011-09-26,winter,2011,Sep,16,313,Sore
2011-09-26,winter,2011,Sep,17,570,Sore
2011-09-26,winter,2011,Sep,18,553,Sore
2011-09-26,winter,2011,Sep,19,383,Sore
2011-09-26,winter,2011,Sep,20,251,Malam
2011-09-26,winter,2011,Sep,21,182,Malam
2011-09-26,winter,2011,Sep,22,136,Malam
2011-09-26,winter,2011,Sep,23,75,Malam
2011-09-27,winter,2011,Sep,0,37,Malam
2011-09-27,winter,2011,Sep,1,10,Malam
2011-09-27,winter,2011,Sep,2,11,Malam
2011-09-27,winter,2011,Sep,3,10,Malam
2011-09-27,winter,2011,Sep,4,8,Pagi
2011-09-27,winter,2011,Sep,5,24,Pagi
2011-09-27,winter,2011,Sep,6,124,Pagi
2011-09-27,winter,2011,Sep,7,249,Pagi
2011-09-27,winter,2011,Sep,8,427,Pagi
2011-09-27,winter,2011,Sep,9,193,Pagi
2011-09-27,winter,2011,Sep,10,122,Pagi
2011-09-27,winter,2011,Sep,11,123,Siang
2011-09-27,winter,2011,Sep,12,162,Siang
2011-09-27,winter,2011,Sep,13,151,Siang
2011-09-27,winter,2011,Sep,14,152,Siang
2011-09-27,winter,2011,Sep,15,205,Siang
2011-09-27,winter,2011,Sep,16,258,Sore
2011-09-27,winter,2011,Sep,17,530,Sore
2011-09-27,winter,2011,Sep,18,356,Sore
2011-09-27,winter,2011,Sep,19,320,Sore
2011-09-27,winter,2011,Sep,20,238,Malam
2011-09-27,winter,2011,Sep,21,196,Malam
2011-09-27,winter,2011,Sep,22,121,Malam
2011-09-27,winter,2011,Sep,23,93,Malam
2011-09-28,winter,2011,Sep,0,36,Malam
2011-09-28,winter,2011,Sep,1,14,Malam
2011-09-28,winter,2011,Sep,2,9,Malam
2011-09-28,winter,2011,Sep,3,3,Malam
2011-09-28,winter,2011,Sep,4,4,Pagi
2011-09-28,winter,2011,Sep,5,22,Pagi
2011-09-28,winter,2011,Sep,6,114,Pagi
2011-09-28,winter,2011,Sep,7,185,Pagi
2011-09-28,winter,2011,Sep,8,287,Pagi
2011-09-28,winter,2011,Sep,9,155,Pagi
2011-09-28,winter,2011,Sep,10,129,Pagi
2011-09-28,winter,2011,Sep,11,151,Siang
2011-09-28,winter,2011,Sep,12,184,Siang
2011-09-28,winter,2011,Sep,13,162,Siang
2011-09-28,winter,2011,Sep,14,170,Siang
2011-09-28,winter,2011,Sep,15,181,Siang
2011-09-28,winter,2011,Sep,16,280,Sore
2011-09-28,winter,2011,Sep,17,591,Sore
2011-09-28,winter,2011,Sep,18,524,Sore
2011-09-28,winter,2011,Sep,19,372,Sore
2011-09-28,winter,2011,Sep,20,102,Malam
2011-09-28,winter,2011,Sep,21,74,Malam
2011-09-28,winter,2011,Sep,22,87,Malam
2011-09-28,winter,2011,Sep,23,71,Malam
2011-09-29,winter,2011,Sep,0,40,Malam
2011-09-29,winter,2011,Sep,1,23,Malam
2011-09-29,winter,2011,Sep,2,2,Malam
2011-09-29,winter,2011,Sep,3,8,Malam
2011-09-29,winter,2011,Sep,4,7,Pagi
2011-09-29,winter,2011,Sep,5,22,Pagi
2011-09-29,winter,2011,Sep,6,111,Pagi
2011-09-29,winter,2011,Sep,7,283,Pagi
